,Reps1,Reps2,Reps3,Reps4,Reps5
0,0.849539069359087,0.8230904302019315,0.8517487190911116,0.8570951214078859,0.8212296725328581
1,0.8187006145741877,0.8380158033362598,0.8093116507017153,0.8337046112719982,0.8619959901982625
2,0.8282484635645303,0.8509657594381037,0.8626642904878594,0.827912675428826,0.8674537758966362
3,0.7985074626865672,0.7869841966637401,0.8941857874805079,0.8384940966807751,0.851860102472711
4,0.8172739244951712,0.8808165057067603,0.7861439073290265,0.8426152817999554,0.8598797059478727
5,0.8605136084284459,0.7853380158033362,0.9159055468924037,0.8114279349521051,0.8505235018935174
6,0.8237489025460931,0.848441615452151,0.8308086433504122,0.871463577634217,0.8432835820895522
7,0.8253950834064969,0.8118964003511853,0.7949431944753843,0.877701047003787,0.8338159946535976
8,0.8203467954345918,0.8246268656716418,0.8220093562040544,0.8543105368678994,0.8762530630429939
9,0.8348331870061458,0.8887181738366988,0.8593227890398752,0.8482958342615282,0.817108487413678
