,Reps1,Reps2,Reps3,Reps4,Reps5
0,0.8273485513608427,0.8273485513608427,0.8273485513608427,0.8273485513608427,0.8273485513608427
1,0.8155399473222126,0.8155399473222126,0.8155399473222126,0.8155399473222126,0.8155399473222126
2,0.8512291483757682,0.8512291483757682,0.8512291483757682,0.8512291483757682,0.8512291483757682
3,0.8455662862159791,0.8455662862159791,0.8455662862159791,0.8455662862159791,0.8455662862159791
4,0.8213784021071115,0.8213784021071115,0.8213784021071115,0.8213784021071115,0.8213784021071115
5,0.8336698858647937,0.8336698858647937,0.8336698858647937,0.8336698858647937,0.8336698858647937
6,0.8332748024582968,0.8332748024582968,0.8332748024582968,0.8332748024582968,0.8332748024582968
7,0.824758560140474,0.824758560140474,0.824758560140474,0.824758560140474,0.824758560140474
8,0.8571992976294995,0.8571992976294995,0.8571992976294995,0.8571992976294995,0.8571992976294995
9,0.8363476733977173,0.8363476733977173,0.8363476733977173,0.8363476733977173,0.8363476733977173
