,Reps1,Reps2,Reps3,Reps4,Reps5
0,0.7053555750658472,0.7053555750658472,0.7053555750658472,0.7053555750658472,0.7053555750658472
1,0.6668129938542581,0.6668129938542581,0.6668129938542581,0.6668129938542581,0.6668129938542581
2,0.6638718173836698,0.6638718173836698,0.6638718173836698,0.6638718173836698,0.6638718173836698
3,0.7144424934152764,0.7144424934152764,0.7144424934152764,0.7144424934152764,0.7144424934152764
4,0.645873573309921,0.645873573309921,0.645873573309921,0.645873573309921,0.645873573309921
5,0.6844600526777875,0.6844600526777875,0.6844600526777875,0.6844600526777875,0.6844600526777875
6,0.6576821773485515,0.6576821773485515,0.6576821773485515,0.6576821773485515,0.6576821773485515
7,0.6579894644424934,0.6579894644424934,0.6579894644424934,0.6579894644424934,0.6579894644424934
8,0.6846356453028972,0.6846356453028972,0.6846356453028972,0.6846356453028972,0.6846356453028972
9,0.6546971027216857,0.6546971027216857,0.6546971027216857,0.6546971027216857,0.6546971027216857
