,Reps1,Reps2,Reps3,Reps4,Reps5
0,0.7260755048287972,0.7260755048287972,0.7260755048287972,0.7260755048287972,0.7260755048287972
1,0.7172519754170325,0.7172519754170325,0.7172519754170325,0.7172519754170325,0.7172519754170325
2,0.714486391571554,0.714486391571554,0.714486391571554,0.714486391571554,0.714486391571554
3,0.7231343283582089,0.7231343283582089,0.7231343283582089,0.7231343283582089,0.7231343283582089
4,0.7202809482001756,0.7202809482001756,0.7202809482001756,0.7202809482001756,0.7202809482001756
5,0.7143107989464442,0.7143107989464442,0.7143107989464442,0.7143107989464442,0.7143107989464442
6,0.7292361720807726,0.7292361720807726,0.7292361720807726,0.7292361720807726,0.7292361720807726
7,0.7202809482001756,0.7202809482001756,0.7202809482001756,0.7202809482001756,0.7202809482001756
8,0.7472344161545215,0.7472344161545215,0.7472344161545215,0.7472344161545215,0.7472344161545215
9,0.7263827919227392,0.7263827919227392,0.7263827919227392,0.7263827919227392,0.7263827919227392
