,Reps1,Reps2,Reps3,Reps4,Reps5
0,0.8064091308165058,0.8064091308165058,0.8064091308165058,0.8064091308165058,0.8064091308165058
1,0.8215100965759439,0.8215100965759439,0.8215100965759439,0.8215100965759439,0.8215100965759439
2,0.7712028094820017,0.7712028094820017,0.7712028094820017,0.7712028094820017,0.7712028094820017
3,0.8187006145741877,0.8187006145741877,0.8187006145741877,0.8187006145741877,0.8187006145741877
4,0.8124231782265146,0.8124231782265146,0.8124231782265146,0.8124231782265146,0.8124231782265146
5,0.8305970149253732,0.8305970149253732,0.8305970149253732,0.8305970149253732,0.8305970149253732
6,0.8246268656716419,0.8246268656716419,0.8246268656716419,0.8246268656716419,0.8246268656716419
7,0.8039508340649693,0.8039508340649693,0.8039508340649693,0.8039508340649693,0.8039508340649693
8,0.8215100965759439,0.8215100965759439,0.8215100965759439,0.8215100965759439,0.8215100965759439
9,0.8094820017559263,0.8094820017559263,0.8094820017559263,0.8094820017559263,0.8094820017559263
