,Reps1,Reps2,Reps3,Reps4,Reps5
0,0.8511852502194908,0.8498683055311678,0.8534194698151036,0.8540877701047004,0.8335932278903988
1,0.8498683055311678,0.8340649692712907,0.8369347293383828,0.8226776564936511,0.8431721987079528
2,0.8241878841088675,0.8239683933274802,0.851860102472711,0.8320338605480062,0.8387168634439741
3,0.8314310798946444,0.8228709394205443,0.8921808866117176,0.8674537758966362,0.8371574961015816
4,0.8448200175592625,0.8803775241439858,0.8081978168857207,0.836043662285587,0.8384940966807752
5,0.8514047410008779,0.7835820895522388,0.890398752506126,0.8772555134773893,0.8402762307863667
6,0.7976294995610185,0.8410886742756805,0.8373802628647805,0.8832702160837602,0.8580975718422811
7,0.851404741000878,0.8024582967515365,0.8191133882824682,0.8854978837157497,0.84584539986634
8,0.8171641791044775,0.8496488147497805,0.8527511695255068,0.8636667409222544,0.8723546446870126
9,0.7956540825285339,0.8746707638279193,0.896858988638895,0.8723546446870126,0.8304744932056137
