,Reps1,Reps2,Reps3,Reps4,Reps5
0,0.7797629499561018,0.7797629499561018,0.7797629499561018,0.7797629499561018,0.7797629499561018
1,0.7560140474100088,0.7560140474100088,0.7560140474100088,0.7560140474100088,0.7560140474100088
2,0.7946005267778753,0.7946005267778753,0.7946005267778753,0.7946005267778753,0.7946005267778753
3,0.7739683933274802,0.7739683933274802,0.7739683933274802,0.7739683933274802,0.7739683933274802
4,0.7736172080772608,0.7736172080772608,0.7736172080772608,0.7736172080772608,0.7736172080772608
5,0.7831431079894644,0.7831431079894644,0.7831431079894644,0.7831431079894644,0.7831431079894644
6,0.7859086918349429,0.7859086918349429,0.7859086918349429,0.7859086918349429,0.7859086918349429
7,0.7739244951712029,0.7739244951712029,0.7739244951712029,0.7739244951712029,0.7739244951712029
8,0.7679982440737488,0.7679982440737488,0.7679982440737488,0.7679982440737488,0.7679982440737488
9,0.7856014047410008,0.7856014047410008,0.7856014047410008,0.7856014047410008,0.7856014047410008
