,Reps1,Reps2,Reps3,Reps4,Reps5
0,0.7438981562774363,0.7438981562774363,0.7438981562774363,0.7438981562774363,0.7438981562774363
1,0.7261194029850746,0.7261194029850746,0.7261194029850746,0.7261194029850746,0.7261194029850746
2,0.7381474978050921,0.7381474978050921,0.7381474978050921,0.7381474978050921,0.7381474978050921
3,0.7291044776119403,0.7291044776119403,0.7291044776119403,0.7291044776119403,0.7291044776119403
4,0.7502633889376646,0.7502633889376646,0.7502633889376646,0.7502633889376646,0.7502633889376646
5,0.7499561018437225,0.7499561018437225,0.7499561018437225,0.7499561018437225,0.7499561018437225
6,0.7529411764705882,0.7529411764705882,0.7529411764705882,0.7529411764705882,0.7529411764705882
7,0.7530728709394205,0.7530728709394205,0.7530728709394205,0.7530728709394205,0.7530728709394205
8,0.75,0.75,0.75,0.75,0.75
9,0.741132572431958,0.741132572431958,0.741132572431958,0.741132572431958,0.741132572431958
