,Reps1,Reps2,Reps3,Reps4,Reps5,Reps6,Reps7,Reps8,Reps9,Reps10
0,0.6224598930481284,0.6224598930481284,0.6224598930481284,0.6224598930481284,0.6224598930481284,0.6224598930481284,0.6224598930481284,0.6224598930481284,0.6224598930481284,0.6224598930481284
1,0.6253119429590018,0.6253119429590018,0.6253119429590018,0.6253119429590018,0.6253119429590018,0.6253119429590018,0.6253119429590018,0.6253119429590018,0.6253119429590018,0.6253119429590018
2,0.6070409982174688,0.6070409982174688,0.6070409982174688,0.6070409982174688,0.6070409982174688,0.6070409982174688,0.6070409982174688,0.6070409982174688,0.6070409982174688,0.6070409982174688
3,0.6185383244206774,0.6185383244206774,0.6185383244206774,0.6185383244206774,0.6185383244206774,0.6185383244206774,0.6185383244206774,0.6185383244206774,0.6185383244206774,0.6185383244206774
4,0.6106060606060607,0.6106060606060607,0.6106060606060607,0.6106060606060607,0.6106060606060607,0.6106060606060607,0.6106060606060607,0.6106060606060607,0.6106060606060607,0.6106060606060607
5,0.6305704099821747,0.6305704099821747,0.6305704099821747,0.6305704099821747,0.6305704099821747,0.6305704099821747,0.6305704099821747,0.6305704099821747,0.6305704099821747,0.6305704099821747
6,0.6371657754010696,0.6371657754010696,0.6371657754010696,0.6371657754010696,0.6371657754010696,0.6371657754010696,0.6371657754010696,0.6371657754010696,0.6371657754010696,0.6371657754010696
7,0.6197860962566846,0.6197860962566846,0.6197860962566846,0.6197860962566846,0.6197860962566846,0.6197860962566846,0.6197860962566846,0.6197860962566846,0.6197860962566846,0.6197860962566846
8,0.6220142602495545,0.6220142602495545,0.6220142602495545,0.6220142602495545,0.6220142602495545,0.6220142602495545,0.6220142602495545,0.6220142602495545,0.6220142602495545,0.6220142602495545
9,0.6336898395721926,0.6336898395721926,0.6336898395721926,0.6336898395721926,0.6336898395721926,0.6336898395721926,0.6336898395721926,0.6336898395721926,0.6336898395721926,0.6336898395721926
