,Feature Name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,mean,std
56,hglre10b,-1.0016130347929655,0.0,-0.0,-0.5428643351578717,-1.1433037230966876,-1.8714155920692872,-1.136409068886668,-1.302731246405836,-0.0,-0.0,-1.9840883623107646,0.0,0.0,-1.0751616968959299,-1.184411326456931,-1.8438749668290755,0.0,0.0,-1.0510668704692159,-1.6067137788101926,-2.139942074500483,-1.204225622391502,0.0,-0.0,-1.2290680892378245,-1.2516186228232005,0.0,-0.996710317270072,-1.4658585995257565,-0.0,-0.0,-0.0,0.0,-0.0,-1.3030240781350673,0.0,-1.343338614706027,-1.7865614720246186,-0.0,-0.0,0.0,-0.0,-1.9472444253711285,-0.8035999792878221,0.0,-0.0,0.0,-1.8130156563843975,-1.1703628635195744,-1.9389763619378713,-0.7227440155859353,0.7530793600283607
28,sphericity10b,-0.5723161363720723,-0.0626308241517531,-0.11759282632914682,-0.5567213900095757,-0.746708008586356,-1.037953036613288,-0.6493476592737567,-0.8152524942164244,-0.10592438365486097,-0.10164128446032111,-0.8514810516469579,-0.08728039618186706,-0.0,-0.6655309063692806,-0.9693065704640079,-1.4890182276868427,-0.0,-0.08394182570945481,-0.7706706681556635,-0.8473382266527012,-1.0316569465142464,-0.6216940668111854,-0.01893103054271902,-0.10584918403284456,-0.734125916064542,-0.8611874951156454,-0.02946826582478236,-0.5647690409607309,-0.6298315178446915,-0.10979183095967082,-0.11378761830747787,-0.06696230334441476,-0.0,-0.13269340224207252,-0.8313927208863041,-0.0,-0.7289561882215103,-1.1504492856917854,-0.09285458253922013,-0.09592938447316261,-0.0,-0.12668159215741812,-0.8915606196692198,-0.6576919297074829,-0.11220554550652685,-0.13081620117352336,-0.0022371771402458895,-0.7094454427052604,-0.9606486940311628,-0.967776903302413,-0.4602010160460918,0.40414062851984317
20,volumemm310b,-0.3569898502799849,0.0,0.0,-0.13728359665713455,-0.34453574469015413,-1.5937359935186324,-0.7536537533718937,-0.08805234854745345,0.0,0.0,-1.2975493675928862,0.0,0.0,-0.3465373982645132,-0.739506882843207,-0.498295899213156,0.0,0.0,-0.9466563701417955,-0.8945379833035353,-0.9845141759273596,-0.48867883220992553,0.0,0.0,-0.1538997212095742,-0.8113214129601664,0.0,-0.44821217789514095,-0.7828847265465919,0.0,0.0,0.0,0.0,0.0,-0.6936125366624047,0.0,-0.4035310894641207,-1.1861023790985712,0.0,0.0,0.0,-0.0,-1.392817163147066,-0.2638616909384585,0.0,0.0,0.0,-0.6915663858823213,-0.6691690535863306,-1.2793583949683551,-0.36493729857841467,0.4548400474592663
39,homogeneity110b,0.0,0.0,-0.0,-0.0,-0.0,-1.8417097309602242,-0.0,-0.0,0.0,0.0,-1.4507607248611458,0.0,0.0,0.0,-0.11235128816902748,-1.6252388797192572,0.0,0.0,-0.0,-0.0,-2.1620263316236414,-0.0,0.0,0.0,0.0,-0.030407171156518222,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-1.5960018421913147,0.0,0.0,0.0,0.0,-3.2705773008073353,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-2.9921741478866974,-0.30162494834750325,0.7806924044147392
47,sumentropy10b,-0.0,-0.0,-0.0,-0.0,0.0,-2.7041596061339437,0.0,-0.0,-0.0,-0.0,-2.6518830412915824,-0.0,-0.0,0.0,0.0,-3.333869628902487,-0.0,-0.0,0.0,0.0,-1.4314832475836015,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-1.1488032762912093,-0.0,-0.0,-0.0,-0.0,-1.1109473088423032,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-1.4118171790867873,-0.2758592657626383,0.7516788907933777
36,dissimilarity10b,-0.08772343274619243,0.0,-0.0,-0.11202072000950626,-0.19635659593709248,-0.9364804456156343,-0.24347711887501478,-0.19033947589690423,0.0,0.0,-0.6867846147809649,0.0,0.0,-0.33470197588993555,-0.17663909434338748,-0.7102978893367411,0.0,0.0,-0.3369202888671381,-0.19450257602469645,-1.3046946338550507,-0.27749991522879364,0.0,0.0,-0.15342739918987172,-0.07419918417199575,0.0,-0.27851007533879174,-0.41110634466324025,0.0,-0.0,0.0,0.0,0.0,-0.35943362132955864,0.0,-0.0669438968833236,-0.49128704921831323,0.0,0.0,0.0,-0.0,-1.4510831844854888,-0.10309068728502695,0.0,0.0,0.0,-0.19691677911368968,-0.326069472290482,-1.1806241703460283,-0.21762261283445727,0.34696482036420667
15,variance10b,-0.1307130921642083,-0.0,-0.030995714025290944,-0.18859255444863324,-0.17456519717205124,-0.8419287821329773,-0.24288512511603721,-0.2751318932181811,-0.00012954653880933574,-0.009089942670106505,-0.7362640221679098,-0.0,0.0,-0.2555616122655288,-0.25776231322026594,-0.7968986145663872,0.0,-0.0,-0.2989578996982259,-0.17359344226953544,-0.6460321737763626,-0.21575483293988212,-0.0,-0.0,-0.18085959174455118,-0.26416521116907604,0.0,-0.25777278247167795,-0.15403123165701954,-0.0,0.0,-0.0,0.0,-0.029010101804122616,-0.2644599223460548,0.0,-0.14146612872044004,-1.1475049195401756,-0.0023875676391852756,-0.0,0.0,-0.04859941607119322,-0.912608288747693,-0.12987488002081732,-0.0,-0.0,-0.0,-0.26376939267738136,-0.23654913290234655,-0.9282631811064804,-0.2047235701401722,0.2885806216993527
29,autocorrelation10b,-0.013171934684237838,-0.0,-0.0,-0.0,-0.11698200439956372,-0.9329751222218688,-0.35924336681097413,-0.22496687276027683,-0.0,-0.0,-1.2959690050218842,0.0,0.0,-0.1413502369005383,-0.037272842686736016,-0.29513631086035363,0.0,-0.0,-0.4428636663885613,-0.2418549103608282,-1.067751431534801,-0.3695938936454313,-0.0,-0.0,-0.198531078174235,-0.0,0.0,-0.44199401036246977,-0.27497334756944214,-0.0,-0.0,-0.0,0.0,-0.0,-0.48239414135384173,0.0,-0.0,-0.8032657962173751,-0.0,-0.0,0.0,-0.0,-1.0867426403336338,-0.3024159080085602,-0.0,-0.0,-0.0,-0.0,-0.06301656883756085,-1.0094975541175997,-0.20403925286501548,0.3401627846205252
7,medianintensity10b,-0.0069570963979818995,0.0,0.0,-0.22155288845926657,-0.22089226724156008,-0.34370967692144433,-0.2336976066391672,-0.024328285625786556,0.0,0.0,-0.42146330958500167,0.0,0.0,-0.17681556532114776,-0.289664716014894,-0.648868322149583,0.0,0.01179658344622516,-0.08691530250276992,-0.13052446281848443,-0.34861385246383086,-0.09749146217190728,0.0,0.0,-0.16012704294541572,-0.31147673649259544,0.0,-0.19026042297570764,-0.09741358766100708,0.0,0.0,0.0,0.0,0.0,-0.2603115076558953,0.0,-0.3661431676672996,-0.36309911216854424,0.0,0.0,0.0,-0.0,-0.4149030777648626,-0.01421078459933881,0.0,0.0,0.0,-0.274767399043723,-0.30871824755921773,-0.2620776218139687,-0.12526413878428352,0.15938369502337962
44,inversevariance10b,-0.1366398408736356,0.0,-0.0013191032606300996,-0.1263738761517319,-0.14148514634816284,-0.47709823914906146,-0.31535329179528715,-0.20267365654837302,0.0,-0.0,-0.3224047735135552,0.0,0.0,-0.2059872517262003,-0.15622033256293788,-0.30108894975210476,0.0,-0.0,-0.2792298815936375,-0.21365099780568114,-0.3282174800409338,-0.17749493536395206,0.0,-0.0,-0.20739319706248874,-0.2047334563927172,0.0,-0.22244701163197064,-0.27450068464398136,-0.0,-0.0,-0.0,0.0,-0.030801110629469722,-0.15830187231350998,0.0,-0.14343838864680591,-0.22485441016176386,-0.0,-0.0,0.0,-0.03888129950697894,-0.3475694662829066,-0.10160083117360444,-0.0,-0.0,0.0,-0.234376581725374,-0.27578432715993256,-0.18070055064052895,-0.12061241888915834,0.12828923594867084
