,Reps1,Reps2,Reps3,Reps4,Reps5
0,0.8631474978050923,0.844710272168569,0.8419469815103587,0.8570951214078859,0.8319224771664068
1,0.8425153643546971,0.8327480245829675,0.7861439073290265,0.8687903764758298,0.8519714858543105
2,0.8335162423178226,0.8257243195785777,0.8656716417910447,0.8430608153263532,0.8543105368678993
3,0.7996049165935031,0.7879719051799825,0.8999777233236801,0.8432835820895522,0.863332590777456
4,0.8156277436347674,0.8800482879719052,0.8011806638449546,0.8327021608376031,0.8686789930942302
5,0.8554653204565408,0.7904960491659351,0.9091111606148362,0.8383827132991758,0.8357095121407886
6,0.8205662862159789,0.8276997366110623,0.8229004232568501,0.8694586767654267,0.8499665849855201
7,0.827260755048288,0.8217734855136084,0.8172198707952774,0.8868344842949432,0.8063042993985298
8,0.810908691834943,0.8251755926251098,0.826464691468033,0.8492982846959234,0.898529739362887
9,0.8184811237928008,0.8699517120280948,0.8550902205390956,0.8622187569614613,0.8299175762976164
