,Reps1,Reps2,Reps3,Reps4,Reps5
0,0.8474539069359087,0.8167251975417031,0.8387168634439741,0.85208286923591,0.8146580530184896
1,0.8549165935030728,0.8197980684811237,0.8191133882824683,0.8331476943640009,0.8353753619959902
2,0.8364793678665496,0.8193590869183495,0.8425038984183559,0.8447315660503453,0.8409445310759635
3,0.7908252853380159,0.7890693590869183,0.8674537758966362,0.8572065047894855,0.8315883270216083
4,0.8266022827041264,0.9027655838454786,0.7894854087770105,0.7983960793049677,0.83960793049677
5,0.8726953467954346,0.7592186128182615,0.8828246825573625,0.8298061929160169,0.8335932278903988
6,0.7879719051799824,0.7985074626865671,0.8119848518601025,0.8877255513477389,0.8730229449766096
7,0.801799824407375,0.8158472344161545,0.8260191579416352,0.8752506126085988,0.8398306972599688
8,0.7996049165935031,0.8456979806848113,0.8565382044998886,0.8304744932056137,0.8509690354199153
9,0.7976294995610185,0.8446005267778753,0.8703497438182223,0.8206727556248608,0.8442860325239474
