,Reps1,Reps2,Reps3,Reps4,Reps5
0,0.8377963125548726,0.7913740122914837,0.8095344174649143,0.8378257963911785,0.8380485631543775
1,0.832089552238806,0.8380158033362599,0.8049676988193362,0.7743372688794833,0.8179995544664735
2,0.8088235294117647,0.8158472344161545,0.8302517264424147,0.8206727556248609,0.8251280908888393
3,0.7632791922739245,0.8083845478489903,0.8545333036310983,0.8128759189128981,0.7992871463577635
4,0.8167251975417034,0.8981562774363477,0.7660948986411227,0.8124303853865004,0.8269102249944309
5,0.847892888498683,0.7473661106233538,0.8794831811093785,0.8224548897304522,0.8382713299175762
6,0.7565847234416155,0.7989464442493415,0.7883715749610158,0.8690131432390288,0.8431721987079528
7,0.7563652326602283,0.8252853380158033,0.7966139451993762,0.8547560703942972,0.8116507017153041
8,0.7807287093942055,0.8382352941176471,0.8445087992871463,0.8149922031632881,0.8193361550456671
9,0.7899473222124671,0.8358208955223881,0.8625529071062598,0.8148808197816886,0.8337046112719982
