,Feature Name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,mean,std
56,hglre10b,-1.0564335389472916,-0.9179196140315192,-0.4781488363509254,-0.32699466233608676,-6.672340324744065,-7.4852977361813995,-3.4857184939704395,-7.021112145847167,-4.424014402989532,-0.7741899214883351,-0.7366043183497059,-7.322479658510534,-1.034085903387801,-0.4801320489172545,-0.4627179244427022,-7.656919739704652,-0.9553744457408647,-0.6874251465828968,-3.6645054528941294,-0.9446865602210398,-10.125126500516856,-1.0333762921311753,-5.9138916604238085,-0.4360934237629325,-0.5723955574664499,-0.4835842943201955,-0.91878009809962,-0.189045640064228,-0.6496921026686923,-8.963148040322276,-4.49758852386849,-7.96306025413287,-0.8472928641149037,-8.344348769331189,-0.605804873070865,-7.44415931260945,-3.7323966638698107,-9.513513741059016,-6.1532012313443465,-0.5917225809264725,-0.1187073500628376,-4.349944025522395,-9.090931963446101,-0.8119907885692685,-0.06330749740338296,-0.3632571391064239,-0.8494256076800917,-7.710607647351659,-5.485066915578367,-10.281404086856908,-3.493799326426388,3.3936803035707324
39,homogeneity110b,-0.22844663258960865,-0.11125759529967627,-0.06352192696859021,-0.5485291430263933,-9.89282702411228,-4.379617808969151,-1.3051698723643774,-2.3910971078528616,-12.60912198689692,-0.33807071785939447,-0.4329952396177545,-3.16931230785498,-0.15782263125362422,0.014804430820182596,-0.3828129692199822,-9.952972977489367,-0.2114104161078828,-0.2238878545322072,-7.0748514342717534,-0.34843677251998906,-4.519586486081322,-0.11622103786579517,-11.310317855410112,-0.33700546524907526,-0.26980807548255015,-0.48186167384345446,-0.15848843984878438,-0.0668022339364309,-0.14511728217230394,-10.713358523052735,-0.8511418121514668,-7.962110567652265,0.19074236127370536,-6.854445265545163,-0.09332750717265377,-0.9086814493700943,-0.5849275572631002,-8.473571790558369,-11.597851507197023,-0.10409527589079125,-0.11949202601516844,-0.3313263951393443,-11.723405697423319,-0.6235933824359706,-0.07234647178075564,-0.25481378049744496,-0.35387763543593775,-7.028007876635372,-2.870689758554563,-9.002310325247844,-3.0309039756324414,4.107137281971599
28,sphericity10b,-0.5877182441573475,-0.557493474510914,-0.7285407279495479,-0.8535270484158962,-3.3652876642954648,-5.612927785092943,-1.789015264254534,-1.989695019844074,-3.802787612308705,-0.6532130824987645,-0.46965509770339975,-3.602069620752177,-0.839263876423552,-0.815625275126347,-1.122663452565324,-5.310691394035138,-0.5261101909888105,-0.8962902987588134,-1.0408395642543193,-0.635250987442839,-4.046161375929902,-0.7010266185234372,-3.2279494877444885,-0.7635320956695798,-0.8102715090934783,-0.6329639601790542,-1.0338999536835354,-0.22809166503958295,-0.6913290658717743,-4.711930540286573,-2.460741128907107,-4.756322244353864,-0.9369944752200021,-2.8847714727919076,-0.6286337529480499,-2.35929065635904,-2.0258071895845005,-4.892885299247216,-3.3672213908432194,-0.7507196430383949,-0.3437422705717501,-1.9582268558545832,-3.3090619974244997,-0.5938687260770431,-0.27060773707789876,-0.6416446319367793,-0.6901532177205448,-1.856239706851255,-7.5724169196905535,-3.956115506820904,-1.9660257355343886,1.7279446395508047
36,dissimilarity10b,-0.6787606757837072,-0.9715600133286527,-0.9412924255451006,-0.5388885087321952,-3.9188012619751764,-5.535052810650742,-1.9236633026054897,-6.047836923121221,-5.092619921245301,-0.3283203912870084,-0.8600863388641851,-2.8898570947387556,-0.7346600170123534,-0.7987706456560104,-0.7639069929418854,-2.2218887735088053,-0.4935424377176405,-0.825129720537828,-5.954808258025562,-0.6120671524036475,-4.484173788204577,-0.6750676050393598,-4.911684620151014,-0.6822548826912804,-0.41647639912106416,-0.47532585586928144,-0.6285632780803431,-0.08316580539200429,-0.761832885923903,-2.681259172389986,-1.466879338220743,-3.657092113884479,-0.40504186928247005,-4.401854775964804,-0.8943856181117728,-6.075591723569593,-1.3948486101791662,-0.6938441577953316,-3.6002864289177414,-0.9812601460113084,-0.1598647984630876,-1.483835282125901,-5.233038991827186,-0.382800824572458,-0.06836316079578478,-0.827078050750035,-0.7720181908444368,-0.1612600063161269,-4.251252007024405,-2.5682824198302505,-1.9482039294606233,1.8775596409892095
43,idn10b,0.010676375878891477,-0.08723188931070007,0.0085827303373599,-0.05704152679104718,-6.886736782756886,-2.95715406383913,-1.2083584760568018,-5.204727667127394,-7.194596902396919,0.12670713270095735,-0.17951133609763878,-4.170364429550454,-0.07914525202066618,-0.08703867103314838,-0.015668058468918555,-2.135911693844449,-0.04410906279869635,-0.16354687304245946,-7.806966462952223,0.015266990537244951,-3.5246971203202064,-0.1515523930443605,-5.744998881831039,-0.07280467504424598,0.023521970240780454,-0.1899199036515059,0.03258981705454404,0.04383960434828409,-0.22313154275329622,-5.625073829740574,-0.06217920117659001,-6.330297630361772,-0.10950253174081881,-5.22027793611693,-0.21098745558575027,-3.3650785333550934,-0.5882377136935665,-4.07072033278621,-5.279647134561117,-0.10191960539191663,-0.011124418222863364,-1.2187191203556764,-3.4551178504071776,-0.06815649684003039,-0.011158861250990595,-0.2436587736166749,-0.10263828858841825,-4.188762122677423,-4.59486512472172,-2.980362819219196,-1.9152502964808928,2.440557084257526
42,idmn10b,0.010676375878891477,-0.08723188931070007,0.0085827303373599,-0.05704152679104718,-6.886736782756886,-2.95715406383913,-1.2083584760568018,-5.204727667127394,-7.194596902396919,0.12670713270095735,-0.17951133609763878,-4.170364429550454,-0.07914525202066618,-0.08703867103314838,-0.015668058468918555,-2.135911693844449,-0.04410906279869635,-0.16354687304245946,-7.806966462952223,0.015266990537244951,-3.5246971203202064,-0.1515523930443605,-5.744998881831039,-0.07280467504424598,0.023521970240780454,-0.1899199036515059,0.03258981705454404,0.04383960434828409,-0.22313154275329622,-5.625073829740574,-0.06217920117659001,-6.330297630361772,-0.10950253174081881,-5.22027793611693,-0.21098745558575027,-3.3650785333550934,-0.5882377136935665,-4.07072033278621,-5.279647134561117,-0.10191960539191663,-0.011124418222863364,-1.2187191203556764,-3.4551178504071776,-0.06815649684003039,-0.011158861250990595,-0.2436587736166749,-0.10263828858841825,-4.188762122677423,-4.59486512472172,-2.980362819219196,-1.9152502964808928,2.440557084257526
29,autocorrelation10b,-0.2575876524203162,0.10741741081348107,-0.21597782123129605,-0.28604028542775056,-5.24974383916442,-2.2963237903089837,-1.7409817364016031,-2.8992627593645404,-4.103048122426859,-0.03445887631791422,-0.3054008541805592,-1.841366441091372,-0.44228050484228937,-0.36145993420697115,-0.055245278212420146,-0.31949425297389944,-0.020012805345579768,-0.32617230528651375,-3.4989781418962007,-0.08357959389283315,-3.213714060843126,-0.18031144535007348,-5.442898155808111,-0.23342631622966276,-0.591121434178886,-0.047949993796156304,-0.1422684056659783,-0.05225149384329472,-0.10212934051249266,-4.771907625669865,-1.1448135281640661,-4.558544817991383,-0.15884096913629675,-3.7749228518664077,-0.1994371403046262,-2.516108770315118,-1.352360039569127,-4.14170333665027,-3.4712667329418334,-0.23378171733344066,-0.08079124290072491,-0.48742500155206064,-5.594970095443008,-0.34056774091523084,0.0031164850726163994,-0.009915636354307426,-0.02307380830195537,-5.111479911453307,-3.303892252131046,-3.429716574040911,-1.57876943076738,1.8463413747156474
20,volumemm310b,0.04756016152926189,-0.3240296521477789,-0.2139380616300799,-0.34261142420633983,-3.9052671894535385,-2.04483224996826,-1.804292687773106,-1.703752526986805,-5.90962155593409,-0.14277788155582485,-0.051660095057829196,-3.274705900778138,-0.21623938531498485,-0.2525861547568511,-0.27691645266178866,-2.209668910833854,-0.3546300353505544,-0.18656490481616328,-5.009004774435268,0.03912070336250914,-2.7232655427618773,-0.034707103526554726,-6.196675684288168,-0.37548010318692193,0.10717870254139347,-0.2587253527244261,-0.23280857376888342,0.006227731912059359,-0.10679549620969414,-2.3245958990114692,-2.2563276276875044,-2.859942416081796,-0.2165427349518092,-4.2569642750428125,-0.1544990436885919,-5.601871697066072,-0.9088827160884703,-1.9538792966383525,-3.6753660628403946,-0.49901808504810985,0.07604387708143834,-1.338309029772998,-3.0644577512084634,-0.03538034882013699,0.08785047214005177,-0.15109142735508477,-0.2664584912595199,-3.5805438085460604,-2.4281531170556048,-2.2018197546068814,-1.511233592686624,1.7621963717600486
21,volumecc10b,0.04756026942294395,-0.3240294355406588,-0.21393795352639144,-0.34261120800191863,-3.9052455700637854,-2.044826855129486,-1.8042905217515584,-1.7037471517804528,-5.909599931341465,-0.14277766535834105,-0.051659879265354536,-3.274695070870318,-0.2162391691149525,-0.25258604665182066,-0.2769163445559096,-2.2096527264562424,-0.3546298187423711,-0.18656479671342768,-5.008988559821687,0.03912081145741059,-2.723261737800924,-0.03470688692946941,-6.196654064819721,-0.3754799950776225,0.10717891873019197,-0.2587251369247659,-0.2328084654628715,0.006227753531095285,-0.10679528001346499,-2.3245850893036124,-2.2563265486556308,-2.8599315861880905,-0.2165425187517671,-4.2569534652685075,-0.1544988274907112,-5.601860907337025,-0.9088816330775251,-1.9538630821308454,-3.6753579554920046,-0.49901786883825766,0.07604388786833169,-1.3383082026046038,-3.0644415366625717,-0.035380132626380345,0.08785049375625419,-0.1510913194545062,-0.26645827465439603,-3.580532998794909,-2.4281314974547388,-2.2018143497171163,-1.511228518629039,1.7621903356050315
15,variance10b,-0.5514265767759671,-1.0788099129671618,-1.1593231265936865,-0.8257209563419672,-1.8402012000929229,-1.4927525172046991,-1.7409517045300673,-2.715917825725169,-2.8381868953446796,-0.830342980211566,-0.749414301061267,-0.8152200717857108,-0.9396430949080475,-1.1089053437442786,-1.058839596708867,-1.8348776237265658,-0.7563099449193863,-0.8610714324606301,-3.9613350752855716,-0.8132576918900711,-2.0586946116784715,-0.8865687737382263,-2.359128123415142,-0.9253552349178189,-0.8571857446005418,-1.1026810048983524,-1.1758851899775369,-0.3269177879176696,-0.7224920004004997,-2.285168918038269,-1.8009888533616298,-2.798651447617699,-1.3001304383810082,-2.64765577039658,-1.078181907196851,-1.8937349964129337,-1.3685224460126373,-3.6526026416409554,-1.5261433072250377,-0.8226450788317154,-0.2931359253818466,-1.286268604552249,-1.8358509759482295,-0.7862305224968944,-0.44145806647036706,-0.9266245770724177,-1.076827999606894,-2.4381887222709664,-2.475402688628349,-1.6847056968372605,-1.4561307185640666,0.8242136974131448
