,Reps1,Reps2,Reps3,Reps4,Reps5,Reps6,Reps7,Reps8,Reps9,Reps10
0,0.7889273356401385,0.6630622837370241,0.7880622837370241,0.8209342560553633,0.856401384083045,0.7655709342560554,0.8108356290174472,0.8778696051423324,0.7750229568411386,0.8461891643709826
1,0.8105536332179931,0.7854671280276817,0.8347750865051903,0.7396193771626298,0.8027681660899655,0.7439446366782007,0.8659320477502296,0.8080808080808081,0.8613406795224977,0.8677685950413223
2,0.6864186851211072,0.8200692041522493,0.8788927335640138,0.865916955017301,0.8330449826989619,0.8313148788927335,0.8461891643709826,0.8797061524334252,0.6910009182736456,0.6822773186409551
3,0.7474048442906575,0.7145328719723183,0.7326989619377162,0.8468858131487889,0.7525951557093427,0.8079584775086506,0.7272727272727273,0.7493112947658404,0.9081726354453628,0.9118457300275482
4,0.6816608996539792,0.8200692041522492,0.7413494809688581,0.8347750865051903,0.8122837370242215,0.7439446366782008,0.8475665748393022,0.8558310376492194,0.8576675849403121,0.869605142332415
5,0.7889273356401384,0.7655709342560554,0.7837370242214533,0.838235294117647,0.8546712802768166,0.796712802768166,0.869605142332415,0.7970615243342517,0.7667584940312213,0.8705234159779615
6,0.8572664359861591,0.8044982698961938,0.7629757785467128,0.8049307958477508,0.7854671280276817,0.8615916955017301,0.790633608815427,0.7254361799816346,0.8622589531680441,0.7947658402203857
7,0.8503460207612457,0.7958477508650519,0.7015570934256055,0.7906574394463668,0.8122837370242215,0.9256055363321799,0.7851239669421488,0.8751147842056933,0.7699724517906334,0.7373737373737373
8,0.8451557093425606,0.814446366782007,0.8468858131487889,0.7733564013840831,0.7785467128027682,0.7677335640138409,0.7713498622589532,0.8356290174471992,0.7323232323232324,0.80257116620753
9,0.9057093425605537,0.7794117647058824,0.8814878892733563,0.8001730103806228,0.8702422145328719,0.7854671280276817,0.7529843893480257,0.8163452708907254,0.7594123048668503,0.682277318640955
