,Reps1,Reps2,Reps3,Reps4,Reps5,Reps6,Reps7,Reps8,Reps9,Reps10
0,0.846885813148789,0.6643598615916955,0.7716262975778546,0.884083044982699,0.8685121107266436,0.8096885813148789,0.9109274563820018,0.8934802571166208,0.8246097337006428,0.8457300275482093
1,0.8884083044982699,0.7837370242214533,0.860726643598616,0.7508650519031141,0.814878892733564,0.7465397923875432,0.8659320477502296,0.8558310376492195,0.8631772268135904,0.8815426997245179
2,0.6929065743944638,0.8295847750865052,0.8633217993079585,0.8581314878892733,0.8408304498269896,0.8529411764705882,0.884297520661157,0.9100091827364555,0.7887970615243343,0.7263544536271809
3,0.7551903114186852,0.7846020761245674,0.7802768166089965,0.8226643598615917,0.7984429065743945,0.8633217993079584,0.8236914600550964,0.7979797979797979,0.9494949494949495,0.9127640036730945
4,0.7275086505190312,0.8157439446366782,0.8070934256055363,0.8624567474048442,0.852076124567474,0.7664359861591696,0.8732782369146005,0.8824609733700641,0.8769513314967862,0.9118457300275482
5,0.8650519031141869,0.7430795847750865,0.8252595155709341,0.842560553633218,0.8546712802768165,0.7794117647058824,0.9100091827364555,0.8135904499540864,0.7897153351698807,0.9081726354453626
6,0.8607266435986158,0.8122837370242214,0.782871972318339,0.8503460207612457,0.8070934256055363,0.9048442906574394,0.7952249770431589,0.773186409550046,0.8833792470156107,0.8356290174471993
7,0.86159169550173,0.8243944636678201,0.7024221453287197,0.8027681660899654,0.8676470588235293,0.940311418685121,0.8246097337006428,0.8953168044077136,0.8044077134986226,0.7493112947658401
8,0.8806228373702422,0.8451557093425606,0.846885813148789,0.8070934256055364,0.8053633217993079,0.8538062283737025,0.8007346189164372,0.8714416896235079,0.7676767676767677,0.852157943067034
9,0.9057093425605536,0.8287197231833909,0.9091695501730104,0.7820069204152249,0.8737024221453287,0.7846020761245674,0.7924701561065197,0.837465564738292,0.8135904499540864,0.7548209366391184
