,Reps1,Reps2,Reps3,Reps4,Reps5,Reps6,Reps7,Reps8,Reps9,Reps10
0,0.7412655971479502,0.7412655971479502,0.7412655971479502,0.7412655971479502,0.7412655971479502,0.7412655971479502,0.7412655971479502,0.7412655971479502,0.7412655971479502,0.7412655971479502
1,0.7116755793226381,0.7116755793226381,0.7116755793226381,0.7116755793226381,0.7116755793226381,0.7116755793226381,0.7116755793226381,0.7116755793226381,0.7116755793226381,0.7116755793226381
2,0.696524064171123,0.696524064171123,0.696524064171123,0.696524064171123,0.696524064171123,0.696524064171123,0.696524064171123,0.696524064171123,0.696524064171123,0.696524064171123
3,0.7114973262032086,0.7114973262032086,0.7114973262032086,0.7114973262032086,0.7114973262032086,0.7114973262032086,0.7114973262032086,0.7114973262032086,0.7114973262032086,0.7114973262032086
4,0.7178253119429591,0.7178253119429591,0.7178253119429591,0.7178253119429591,0.7178253119429591,0.7178253119429591,0.7178253119429591,0.7178253119429591,0.7178253119429591,0.7178253119429591
5,0.723885918003565,0.723885918003565,0.723885918003565,0.723885918003565,0.723885918003565,0.723885918003565,0.723885918003565,0.723885918003565,0.723885918003565,0.723885918003565
6,0.7175579322638147,0.7175579322638147,0.7175579322638147,0.7175579322638147,0.7175579322638147,0.7175579322638147,0.7175579322638147,0.7175579322638147,0.7175579322638147,0.7175579322638147
7,0.7379679144385027,0.7379679144385027,0.7379679144385027,0.7379679144385027,0.7379679144385027,0.7379679144385027,0.7379679144385027,0.7379679144385027,0.7379679144385027,0.7379679144385027
8,0.7116755793226381,0.7116755793226381,0.7116755793226381,0.7116755793226381,0.7116755793226381,0.7116755793226381,0.7116755793226381,0.7116755793226381,0.7116755793226381,0.7116755793226381
9,0.7053475935828878,0.7053475935828878,0.7053475935828878,0.7053475935828878,0.7053475935828878,0.7053475935828878,0.7053475935828878,0.7053475935828878,0.7053475935828878,0.7053475935828878
