,Feature Name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,mean,std
56,hglre15b,-0.7457005169613035,-0.0,-1.9654722302741767,-1.1482309863227784,-0.0,-0.16535908397652574,-0.0,-2.2205825704561244,-2.071154518416686,-1.2052889242061244,-1.913068315805248,-0.0,-0.0,-2.0982281423357803,-0.0,-2.058957740139887,-1.9669389435051343,-0.0,-2.2699468284225666,-0.005229512500511126,0.0,0.0,-0.0,-0.0,-0.0,-1.7280107345729152,-1.2001405648307235,-1.7690616243204427,-2.0421081845078697,-0.0,-0.0,-2.0790591372394567,-2.061546005048791,-0.0,-1.7674161021779173,-0.0,-2.2222567825665482,-0.0,-1.8927608273661591,-1.859755918527803,-1.1181871134388577,-1.9422760937510162,-1.9993004053667573,-0.0,-0.0,-0.0,-0.0,-1.3619564092514078,-2.4942203501247016,-1.984633629548251,-2.1255011310121605,-0.0,-1.4803990603454096,-0.0,-0.0,-0.013121875440065125,-0.0022357666457559445,0.0,-2.488691496830545,-1.5004435311552755,-1.1011459235542929,-0.7200550677628217,-0.0,-0.0,-2.16801687402999,-0.0,-0.010313462705713965,-1.5513576365984347,-1.237999754096025,-1.4407264161133755,-1.6317338668742247,-0.0,-0.0,-0.0,-0.0,-1.1647077323995878,-2.237885742380038,-0.0,-0.0,-1.1793256174715705,-1.9402603275266972,-0.43273122802886016,-0.0,0.0,-1.6134157357697363,-0.0,-2.3658475591684267,-2.5231330485909735,-2.202676700768981,-0.0,-0.7263912476987141,-1.0946365913365994,-2.173482211514612,-0.012268867733577897,-1.3285307565573172,-0.0,-0.0,-0.0,0.0,-2.0215971572608296,-0.8984548058333307,0.9336342917515563
39,homogeneity115b,-0.0,-0.0,-3.8492752964087313,0.0,0.0,0.0,0.0,-2.9134517164004827,-3.0027502453396386,-0.0,-2.8706480662382483,0.0,0.0,-2.878213749061306,0.0,-3.4378004605449823,-3.9972898489800937,0.0,-3.9560825496058665,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-3.1728263312371157,0.0,0.0,-3.3880143302044283,-3.3619344108611617,0.0,-0.0,0.0,-2.046254522530751,0.0,-3.3742212006713257,-0.0,0.0,-3.6298617777983924,-2.7539103041350472,0.0,0.0,0.0,0.0,-0.0,-3.554526479436813,-3.511222759032513,-2.70198219661955,0.0,-0.006698847071060317,0.0,0.0,0.0,0.0,0.0,-3.303876349641128,-0.18744849073712155,-0.0,-0.0,0.0,0.0,-2.6470992624517495,0.0,0.0,-0.0,-0.0,-0.03844614806336209,-4.035196326737881,0.0,0.0,0.0,0.0,-0.0,-3.669839878250914,0.0,0.0,-0.02107685795227414,-0.09165506862879573,-0.0,0.0,0.0,-0.05304272369188987,0.0,-3.892174918030047,-3.5446349610069854,-4.282857008725585,0.0,0.0,-0.0,-2.970402752982371,0.0,-0.0,0.0,0.0,0.0,0.0,-2.677048124509825,-0.8982176396358743,1.492737815504421
47,sumentropy15b,-0.0,-0.0,-2.0002537774885827,0.0,-0.0,-0.0,-0.0,-2.869484010218386,-3.4042331266193973,-0.0,-3.8157636400602875,-0.0,-0.0,-3.1393457137413345,-0.0,-2.495468952213735,-3.4115851889058204,-0.0,-4.646059069672975,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-3.4340854594074846,-0.0,-0.0,-3.0477630135054814,-2.5913288792598177,-0.0,-0.0,-0.0,-3.3945296381486183,-0.0,-2.9904113542833857,0.0,0.0,-2.8297851057839334,-3.951956466954807,-0.0,-0.0,-0.0,-0.0,-0.0,-3.3192710330653554,-2.742392263879592,-3.4292077416132565,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.934366136383214,0.0,0.0,-0.0,-0.0,-0.0,-3.7794318907237043,-0.0,-0.0,-0.0,0.0,0.0,-3.2917871991173797,-0.0,-0.0,-0.0,-0.0,0.0,-3.517918342017814,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-2.4932144264262672,-4.402434160627509,-3.705372781614898,-0.0,-0.0,-0.0,-3.270389310242185,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.8010843461505497,-0.8770892302812576,1.4805069891568496
42,idmn15b,0.0,0.0,-3.1588481177130343,-0.0,0.0,-0.0,0.0,-3.7333134819728078,-1.9864717147230453,-0.0,-3.8387697281335456,0.0,0.0,-3.521997244841021,0.0,-3.896772569088763,-1.8358928098956535,0.0,-3.2197671048618726,0.0,0.0,0.0,0.0,0.0,0.0,-0.1281920761744155,-0.0,-0.17113551602745794,-2.0381881769644767,0.0,0.0,-3.1367740967448876,-2.606622933725483,0.0,-0.0075837996794524696,0.0,-3.2081569975676056,0.0,-3.925257683477446,-0.44756518973953957,-0.0,-2.159538269572984,-3.3561648234379793,0.0,0.0,0.0,0.0,-0.0,-2.1181962711545004,-2.9708413369811386,-3.7592768174538818,0.0,-0.67767609992167,0.0,0.0,0.0,0.0,0.0,-2.4677354040380477,-0.5706464186190918,-0.0,-0.0,0.0,0.0,-1.6270434940432865,0.0,0.0,-0.33915823855002897,-0.0,-0.6411713306850645,-3.7772459957840216,0.0,0.0,-0.0,0.0,-0.0,-3.744772532030311,0.0,0.0,-0.0,-1.2179020509356233,-0.0,0.0,0.0,-0.36834997872918174,0.0,-2.6337012673271585,-3.9821696872878047,-1.130927115666162,0.0,-0.0,-0.0,-3.9279241174692676,0.0,-0.0,0.0,0.0,0.0,0.0,-3.2280228774858846,-0.855597733685036,1.3809637935224848
29,autocorrelation15b,-0.0,-0.0,-2.943599881223396,-0.0,-0.0,-0.030848419653153047,-0.0,-2.737735486450068,-2.2927832748646377,-0.0,-2.8813000575801064,-0.0,-0.0,-2.7467735349986406,-0.0,-2.508203387110669,-2.23466462135023,-0.0,-2.7305789091654242,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.3008345372911732,-0.047557088319728526,-0.12154516159670636,-2.1075937115634074,-0.0,-0.0,-2.9130518399964545,-2.691850257821786,-0.0,-0.0,-0.0,-2.4087026943608367,-0.0,-3.0560937806489856,-0.2235460479641169,-0.0,-2.530682823257066,-2.581450681086012,-0.0,-0.0,-0.0,-0.0,-0.19134024767723026,-2.3947377704375956,-2.9385716346750996,-2.567607104864344,-0.0,-0.2002694446224776,-0.0,-0.0,-0.0,-0.0,-0.0,-1.903317674519582,-0.16255316745713483,-0.0802560912009974,-0.0,0.0,-0.0,-2.8991642735652685,-0.0,-0.0,-0.0,-0.09999615512572509,-0.0611617688231998,-2.854299563210689,-0.0,0.0,-0.0,-0.0,-0.0,-2.878754641204564,-0.0,-0.0,-0.10145034087378779,-0.24468729353123372,-0.0,-0.0028017436351507373,0.0,-0.11522187681674942,-0.0,-2.187823667069027,-2.5216331103820666,-2.284708539524681,-0.0,-0.0351966745788389,-0.0,-2.1112008505051687,-0.0,-0.039515030391644675,-0.0,-0.0,-0.0,0.0,-2.8106698598475117,-0.7177633472084236,1.146230283104352
28,sphericity15b,-0.5085554875087379,-0.19871545764675144,-1.5001893783707403,-0.5190989184833544,-0.16498561633408362,-0.32503977180638116,-0.0,-1.6086447380157782,-1.7298335639240672,-0.4552264326193134,-1.609099474988901,-0.18207416946217467,-0.0,-1.6799656124595896,-0.0,-1.6522373369383587,-1.4697550567860123,-0.0,-1.3567867701823977,-0.18768648910819738,-0.0,-0.0,-0.0,-0.09845104658314907,-0.19271505669242572,-0.6550988308176302,-0.657904167710274,-1.0292496281312606,-1.5184673747991744,-0.0,-0.003440038361754862,-1.2664594456616807,-1.7375086887181717,-0.1779769517739554,-0.887321057231905,-0.0,-1.5293992027089716,-0.0794756115670461,-1.5280335052084428,-1.059384539703263,-0.46199226448801944,-1.3401142996849995,-1.4642631162462618,-0.20031941152563368,-0.18310239157682962,-0.0,-0.1610994900813723,-0.4873002429264379,-1.7253902648799497,-1.5339514208895797,-1.6400155958177411,-0.0,-0.8525391103677549,-0.0,-0.20900240782705345,-0.2510094718874999,-0.14134833338837074,-0.0,-1.4750512209002502,-0.820143600539768,-0.6139221149055949,-0.4158472773301365,-0.0,-0.0,-1.8475606850927426,-0.05911550481965471,-0.09690303193757002,-0.9690421057337422,-0.587909890691713,-0.844491733432017,-1.5009033161487586,-0.06302863308525403,-0.0,-0.25356414931206855,-0.0,-0.5198676232645307,-1.2027610887772062,-0.14792892580578101,-0.0,-0.4875281209604374,-0.7942893210886927,-0.5769830329541333,-0.26886037644157496,-0.0,-0.768750781258243,-0.06553098970263192,-1.3225013284331222,-1.1380093908981703,-1.8396256409586804,-0.0,-0.38607585224674984,-0.5141421055082034,-1.7922559381135863,-0.25662624698826986,-0.6135705294836115,-0.0,-0.09776193068674933,-0.2425119877821455,-0.0,-1.4475058508492156,-0.6225079756802245,0.6204076117646726
23,surfacevolumeratio15b,-0.27652565613031954,-0.12243678991757607,-0.8503329854386327,-0.37221133649747734,-0.08080736806695427,-0.2518457950935382,-0.023308259951967468,-0.9571126147228515,-0.9735149346268568,-0.31170813492691385,-0.8866777513649272,-0.09846129802091459,-0.0,-1.0537951312781797,-0.05225605173372473,-0.8867267413705573,-0.7711264216831117,-0.02501124188994907,-0.8041271670632121,-0.11210543041588973,-0.0,-0.0,-0.0,-0.09080779749329908,-0.08652837945023714,-0.4606138229667054,-0.37575091743527333,-0.4600834314579131,-0.8496717769663898,-0.0,-0.05927503737753182,-0.7903044760526207,-1.0462492881917715,-0.12104869855635296,-0.45987441790642597,-0.0,-0.7852909268346142,-0.07165183546518551,-0.8642293816114079,-0.6062982627321625,-0.30323474649637594,-0.7947220062069446,-0.8696124728079623,-0.11527783943439612,-0.09985395007243944,-0.0,-0.07124283667420844,-0.3193624463551576,-0.9120196278201609,-0.8827151554811052,-0.9034568530620873,-0.0,-0.5077753091372562,-0.0,-0.11533250976834498,-0.1827265460913246,-0.10035829927232827,-0.020559633190244283,-0.828801359010671,-0.4980309272386826,-0.36105738745327515,-0.2929939096390281,-0.0,-0.043439367542883876,-1.1356582752591355,-0.07996830325000281,-0.07709183969408709,-0.40636607293687255,-0.3204212486066755,-0.5249068908080662,-0.8794219200559772,-0.06681433489963035,-0.0,-0.1669975705270138,-0.0621040157787622,-0.3205033302421398,-0.6557677130500257,-0.07403737248091778,-0.05094642851420611,-0.34953122406940346,-0.41970438932108106,-0.30601692493556376,-0.16164920478586714,-0.0,-0.47376485401539964,-0.0789922647719565,-0.7612345033981158,-0.729946147724534,-0.9184181364812809,-0.0,-0.2672216700836927,-0.3745429255993463,-0.9581649040773466,-0.19782935866473456,-0.3081788502710572,-0.04033070490518102,-0.0778313677019825,-0.1338981940095759,-0.0,-0.8384164256298556,-0.3647702010999581,0.3451767075895878
36,dissimilarity15b,-0.06521887613001073,-0.0,-1.1903932182083239,-0.20163885016028257,0.0,-0.10845551111383056,0.0,-0.8646829685182031,-0.9635671918704996,-0.11713503616575409,-0.946224785595586,-0.0,0.0,-0.8475284103621893,0.0,-1.0774549059100407,-1.257596990041651,0.0,-1.1972559954948283,-0.0,0.0,0.0,0.0,0.0,-0.001670035666048348,-0.11642687013124468,-0.16847029485676857,-0.08313410329961494,-0.8756775978943084,0.0,0.0,-0.9996529631843979,-1.0225070027869896,0.0,-0.0,0.0,-0.7314606131432669,0.0,-0.993193307879806,-0.16560046805304582,-0.19678419189288004,-1.434535822443419,-0.6919148991639663,-0.0,-0.0,0.0,0.0,-0.15409816971382068,-1.1188339771746247,-1.1346468558858285,-0.7809617453618671,0.0,-0.06151484592760857,0.0,-0.0,-0.003787850485838444,0.0,0.0,-1.0297371886993514,-0.09074642700744187,-0.1605615641923655,-0.1332084506280275,0.0,0.0,-0.9573897231391465,0.0,0.0,-0.06748574841166934,-0.12426216682341558,-0.0,-1.1533469489589294,0.0,0.0,-0.08162247103474339,0.0,-0.15123683950979122,-1.1230852817648294,0.0,0.0,-0.15987638704150692,-0.11794432771971618,-0.06881157305766432,-0.05556578782697632,0.0,-0.10326478146918508,0.0,-1.4245951171913132,-1.2094746931161158,-1.289101397931839,0.0,-0.13088034244876903,-0.14703853909510287,-0.7488900175058646,-0.044108500069526824,-0.13889139730638153,0.0,0.0,-0.01563921687635738,0.0,-0.7685861034133631,-0.3106737534675594,0.453390405301629
55,lglre15b,0.0,0.0,-1.195065944875108,-0.0,-0.0,0.0,0.0,-0.9063432052094992,-1.0183300063786151,-0.0,-1.242544796019399,0.0,0.0,-1.1684740092838797,0.0,-1.4309658090801443,-0.7006666595406751,0.0,-0.9054414549928892,0.0,0.0,0.0,0.0,0.0,0.0,-0.12340671392964919,-0.0,-0.00063736790546356,-1.0874105372195864,0.0,0.0,-0.9709476509550101,-0.7483783675186053,-0.0,-0.2672571154095348,0.0,-0.8934317192197793,0.0,-1.0502589776097664,-0.0,-0.0,-1.3833417258676588,-0.9597779297858922,0.0,0.0,0.0,0.0,0.0,-0.8554139399162367,-0.8067039870318655,-0.9625249286565724,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-1.1489621435568804,-0.1543728827656961,0.0,0.0,0.0,0.0,-1.221263086403318,0.0,0.0,-0.25768454035297844,-0.0,-0.0,-1.1110735630907884,0.0,0.0,0.0,0.0,-0.0,-1.4915350589474337,0.0,0.0,-0.0,-0.03239707315248318,0.0,0.0,0.0,-0.12221813525489639,0.0,-1.486083552161979,-0.7675330516793996,-1.248701713411624,0.0,0.0,-0.0,-0.9301746270971539,0.0,-0.0,0.0,0.0,0.0,0.0,-1.2849177857968372,-0.299342400600773,0.48642266903186404
22,surfaceareamm215b,-0.0,0.0,-0.7460975961492876,0.0,0.0,0.0,0.0,-0.87347847627558,-1.0478547288874862,-0.0,-0.7534137817555852,0.0,0.0,-1.0550355792534882,0.0,-0.6928707810617951,-0.6790341455891041,0.0,-0.5407972175059331,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.2832611133279543,-0.6248938583854602,0.0,0.0,-0.3046004743566046,-1.2065557594058622,0.0,-0.17992470644622316,0.007687758541338876,-0.6339617204610657,0.0,-0.7614209991332918,-0.3193813237868329,-0.0,-0.6318169057420491,-0.5606736640993705,0.0,0.0,0.0,0.0,-0.0,-0.843279980497106,-0.7464577287314045,-0.9690573158302389,0.0,-0.10673179323020944,0.0,0.0,0.0,0.0,0.0,-0.7287094190257721,-0.15089928607978265,-0.0,0.0,0.0,0.0,-1.122245351807009,0.0,0.0,-0.230573061977732,-0.0,-0.20142413064727485,-0.6148284595047205,0.0,0.0,0.0,0.0,-0.0,-0.43397601506405353,0.0,0.0,-0.0,-0.05258578454895899,-0.0,-0.0,0.0,-0.0,0.0,-0.6068161161881713,-0.43614285306394085,-1.0896145230402063,0.0,0.0,0.0,-1.1554834015229956,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.6954345061774679,-0.22071644800018678,0.35452329853753595
