,Reps1,Reps2,Reps3,Reps4,Reps5,Reps6,Reps7,Reps8,Reps9,Reps10
0,0.9493944636678201,0.7599480968858131,0.8088235294117647,0.9346885813148789,0.8871107266435986,0.8434256055363322,0.9224058769513315,0.893939393939394,0.8351698806244261,0.8833792470156105
1,0.8910034602076126,0.8650519031141869,0.8741349480968859,0.7530276816608996,0.8853806228373702,0.8166089965397924,0.8865932047750229,0.9329660238751147,0.845270890725436,0.9159779614325069
2,0.7525951557093425,0.8568339100346021,0.9022491349480969,0.9018166089965398,0.9100346020761245,0.8758650519031141,0.8980716253443527,0.9370982552800735,0.8195592286501376,0.8255280073461891
3,0.8161764705882353,0.8166089965397924,0.810553633217993,0.8970588235294118,0.8732698961937716,0.8806228373702423,0.810376492194674,0.8728191000918273,0.9485766758494032,0.926078971533517
4,0.7711937716262975,0.8287197231833909,0.847318339100346,0.9091695501730104,0.8979238754325259,0.8823529411764706,0.8829201101928374,0.8755739210284665,0.8934802571166208,0.8999081726354454
5,0.8693771626297578,0.7915224913494809,0.8602941176470588,0.8447231833910034,0.8983564013840831,0.8451557093425606,0.9527089072543619,0.8755739210284665,0.832415059687787,0.9063360881542699
6,0.8970588235294117,0.8598615916955018,0.8356401384083045,0.8987889273356402,0.8481833910034602,0.9342560553633218,0.8415977961432507,0.8415977961432507,0.9008264462809917,0.8333333333333333
7,0.9065743944636678,0.8970588235294119,0.8455882352941176,0.819636678200692,0.9000865051903114,0.9407439446366782,0.8292011019283747,0.9150596877869606,0.8769513314967861,0.7791551882460973
8,0.8940311418685121,0.8897058823529412,0.8477508650519031,0.8918685121107267,0.8464532871972319,0.9342560553633218,0.7956841138659321,0.8783287419651056,0.8021120293847567,0.8847566574839303
9,0.9182525951557093,0.8840830449826991,0.8992214532871973,0.8810553633217993,0.8572664359861591,0.7954152249134948,0.8659320477502296,0.8650137741046833,0.8654729109274565,0.7699724517906337
