,Reps1,Reps2,Reps3,Reps4,Reps5
0,0.7233099209833187,0.7233099209833187,0.7233099209833187,0.7233099209833187,0.7233099209833187
1,0.7947761194029851,0.7947761194029851,0.7947761194029851,0.7947761194029851,0.7947761194029851
2,0.7201053555750658,0.7201053555750658,0.7201053555750658,0.7201053555750658,0.7201053555750658
3,0.7558823529411764,0.7558823529411764,0.7558823529411764,0.7558823529411764,0.7558823529411764
4,0.7916154521510096,0.7916154521510096,0.7916154521510096,0.7916154521510096,0.7916154521510096
5,0.7854697102721686,0.7854697102721686,0.7854697102721686,0.7854697102721686,0.7854697102721686
6,0.7856453028972783,0.7856453028972783,0.7856453028972783,0.7856453028972783,0.7856453028972783
7,0.7559701492537314,0.7559701492537314,0.7559701492537314,0.7559701492537314,0.7559701492537314
8,0.7650570676031607,0.7650570676031607,0.7650570676031607,0.7650570676031607,0.7650570676031607
9,0.7589113257243196,0.7589113257243196,0.7589113257243196,0.7589113257243196,0.7589113257243196
