,Reps1,Reps2,Reps3,Reps4,Reps5
0,0.7797190517998244,0.7797190517998244,0.7797190517998244,0.7797190517998244,0.7797190517998244
1,0.791747146619842,0.791747146619842,0.791747146619842,0.791747146619842,0.791747146619842
2,0.7827041264266901,0.7827041264266901,0.7827041264266901,0.7827041264266901,0.7827041264266901
3,0.7739683933274802,0.7739683933274802,0.7739683933274802,0.7739683933274802,0.7739683933274802
4,0.758955223880597,0.758955223880597,0.758955223880597,0.758955223880597,0.758955223880597
5,0.7709394205443371,0.7709394205443371,0.7709394205443371,0.7709394205443371,0.7709394205443371
6,0.7856453028972783,0.7856453028972783,0.7856453028972783,0.7856453028972783,0.7856453028972783
7,0.7857769973661106,0.7857769973661106,0.7857769973661106,0.7857769973661106,0.7857769973661106
8,0.8065408252853381,0.8065408252853381,0.8065408252853381,0.8065408252853381,0.8065408252853381
9,0.7708516242317823,0.7708516242317823,0.7708516242317823,0.7708516242317823,0.7708516242317823
