,Reps1,Reps2,Reps3,Reps4,Reps5
0,0.7827919227392449,0.7827919227392449,0.7827919227392449,0.7827919227392449,0.7827919227392449
1,0.8125987708516241,0.8125987708516241,0.8125987708516241,0.8125987708516241,0.8125987708516241
2,0.8183933274802457,0.8183933274802457,0.8183933274802457,0.8183933274802457,0.8183933274802457
3,0.7648814749780508,0.7648814749780508,0.7648814749780508,0.7648814749780508,0.7648814749780508
4,0.7620280948200175,0.7620280948200175,0.7620280948200175,0.7620280948200175,0.7620280948200175
5,0.7738805970149254,0.7738805970149254,0.7738805970149254,0.7738805970149254,0.7738805970149254
6,0.7679543459174715,0.7679543459174715,0.7679543459174715,0.7679543459174715,0.7679543459174715
7,0.7827480245829675,0.7827480245829675,0.7827480245829675,0.7827480245829675,0.7827480245829675
8,0.7676909569798067,0.7676909569798067,0.7676909569798067,0.7676909569798067,0.7676909569798067
9,0.7679543459174715,0.7679543459174715,0.7679543459174715,0.7679543459174715,0.7679543459174715
