,Reps1,Reps2,Reps3,Reps4,Reps5
0,0.7648375768217734,0.7648375768217734,0.7648375768217734,0.7648375768217734,0.7648375768217734
1,0.7828797190517998,0.7828797190517998,0.7828797190517998,0.7828797190517998,0.7828797190517998
2,0.7648375768217734,0.7648375768217734,0.7648375768217734,0.7648375768217734,0.7648375768217734
3,0.7677787532923617,0.7677787532923617,0.7677787532923617,0.7677787532923617,0.7677787532923617
4,0.7799385425812115,0.7799385425812115,0.7799385425812115,0.7799385425812115,0.7799385425812115
5,0.7915276558384547,0.7915276558384547,0.7915276558384547,0.7915276558384547,0.7915276558384547
6,0.7916154521510097,0.7916154521510097,0.7916154521510097,0.7916154521510097,0.7916154521510097
7,0.788630377524144,0.788630377524144,0.788630377524144,0.788630377524144,0.788630377524144
8,0.7885864793678665,0.7885864793678665,0.7885864793678665,0.7885864793678665,0.7885864793678665
9,0.770632133450395,0.770632133450395,0.770632133450395,0.770632133450395,0.770632133450395
