,Reps1,Reps2,Reps3,Reps4,Reps5,Reps6,Reps7,Reps8,Reps9,Reps10
0,0.7446524064171123,0.7446524064171123,0.7446524064171123,0.7446524064171123,0.7446524064171123,0.7446524064171123,0.7446524064171123,0.7446524064171123,0.7446524064171123,0.7446524064171123
1,0.7382352941176471,0.7382352941176471,0.7382352941176471,0.7382352941176471,0.7382352941176471,0.7382352941176471,0.7382352941176471,0.7382352941176471,0.7382352941176471,0.7382352941176471
2,0.7447415329768272,0.7447415329768272,0.7447415329768272,0.7447415329768272,0.7447415329768272,0.7447415329768272,0.7447415329768272,0.7447415329768272,0.7447415329768272,0.7447415329768272
3,0.7477718360071302,0.7477718360071302,0.7477718360071302,0.7477718360071302,0.7477718360071302,0.7477718360071302,0.7477718360071302,0.7477718360071302,0.7477718360071302,0.7477718360071302
4,0.7565953654188948,0.7565953654188948,0.7565953654188948,0.7565953654188948,0.7565953654188948,0.7565953654188948,0.7565953654188948,0.7565953654188948,0.7565953654188948,0.7565953654188948
5,0.741800356506239,0.741800356506239,0.741800356506239,0.741800356506239,0.741800356506239,0.741800356506239,0.741800356506239,0.741800356506239,0.741800356506239,0.741800356506239
6,0.7494652406417113,0.7494652406417113,0.7494652406417113,0.7494652406417113,0.7494652406417113,0.7494652406417113,0.7494652406417113,0.7494652406417113,0.7494652406417113,0.7494652406417113
7,0.7375222816399287,0.7375222816399287,0.7375222816399287,0.7375222816399287,0.7375222816399287,0.7375222816399287,0.7375222816399287,0.7375222816399287,0.7375222816399287,0.7375222816399287
8,0.7410873440285205,0.7410873440285205,0.7410873440285205,0.7410873440285205,0.7410873440285205,0.7410873440285205,0.7410873440285205,0.7410873440285205,0.7410873440285205,0.7410873440285205
9,0.7378787878787879,0.7378787878787879,0.7378787878787879,0.7378787878787879,0.7378787878787879,0.7378787878787879,0.7378787878787879,0.7378787878787879,0.7378787878787879,0.7378787878787879
