,Reps1,Reps2,Reps3,Reps4,Reps5,Reps6,Reps7,Reps8,Reps9,Reps10
0,0.9615051903114187,0.7270761245674741,0.8027681660899654,0.898356401384083,0.8499134948096886,0.8122837370242214,0.8980716253443526,0.8484848484848485,0.8544536271808999,0.8682277318640954
1,0.8568339100346021,0.8360726643598616,0.8728373702422145,0.764273356401384,0.8559688581314879,0.8269896193771625,0.8677685950413223,0.9481175390266299,0.8080808080808081,0.8567493112947658
2,0.7076124567474048,0.8075259515570934,0.9018166089965398,0.8572664359861591,0.9467993079584776,0.7837370242214533,0.8870523415977962,0.8957759412304866,0.8122130394857667,0.8310376492194673
3,0.8166089965397924,0.7975778546712803,0.7711937716262974,0.8226643598615917,0.8538062283737025,0.8676470588235294,0.7603305785123967,0.9026629935720846,0.9375573921028467,0.9228650137741047
4,0.782439446366782,0.8192041522491349,0.8209342560553633,0.8347750865051904,0.8503460207612457,0.8862456747404844,0.8535353535353536,0.8673094582185491,0.8686868686868686,0.8604224058769514
5,0.8538062283737025,0.8300173010380624,0.820069204152249,0.782871972318339,0.8395328719723184,0.8685121107266436,0.9224058769513315,0.8783287419651056,0.8039485766758494,0.7897153351698806
6,0.8879757785467128,0.8356401384083044,0.8256920415224914,0.879757785467128,0.8070934256055363,0.9061418685121106,0.818181818181818,0.82277318640955,0.8599632690541781,0.8232323232323232
7,0.8650519031141869,0.8468858131487889,0.8421280276816608,0.82439446366782,0.8667820069204152,0.889273356401384,0.8255280073461891,0.8663911845730028,0.839761248852158,0.7814508723599634
8,0.8974913494809689,0.9199826989619377,0.8135813148788928,0.8594290657439446,0.8174740484429067,0.916522491349481,0.7304866850321395,0.8259871441689622,0.7773186409550046,0.8631772268135904
9,0.9186851211072664,0.8477508650519031,0.9013840830449826,0.8533737024221454,0.7993079584775087,0.7833044982698961,0.869605142332415,0.8356290174471993,0.8631772268135904,0.6978879706152434
