,Reps1,Reps2,Reps3,Reps4,Reps5
0,0.8450834064969271,0.8450834064969271,0.8450834064969271,0.8450834064969271,0.8450834064969271
1,0.8362598770851625,0.8362598770851625,0.8362598770851625,0.8362598770851625,0.8362598770851625
2,0.8304653204565409,0.8304653204565409,0.8304653204565409,0.8304653204565409,0.8304653204565409
3,0.8035996488147499,0.8035996488147499,0.8035996488147499,0.8035996488147499,0.8035996488147499
4,0.818393327480246,0.818393327480246,0.818393327480246,0.818393327480246,0.818393327480246
5,0.8367427568042143,0.8367427568042143,0.8367427568042143,0.8367427568042143,0.8367427568042143
6,0.8183933274802457,0.8183933274802457,0.8183933274802457,0.8183933274802457,0.8183933274802457
7,0.8392888498683055,0.8392888498683055,0.8392888498683055,0.8392888498683055,0.8392888498683055
8,0.8482001755926252,0.8482001755926252,0.8482001755926252,0.8482001755926252,0.8482001755926252
9,0.863081650570676,0.863081650570676,0.863081650570676,0.863081650570676,0.863081650570676
