,Reps1,Reps2,Reps3,Reps4,Reps5
0,0.8243634767339773,0.8243634767339773,0.8243634767339773,0.8243634767339773,0.8243634767339773
1,0.8333187006145742,0.8333187006145742,0.8333187006145742,0.8333187006145742,0.8333187006145742
2,0.8306848112379279,0.8306848112379279,0.8306848112379279,0.8306848112379279,0.8306848112379279
3,0.8424056189640036,0.8424056189640036,0.8424056189640036,0.8424056189640036,0.8424056189640036
4,0.8273046532045655,0.8273046532045655,0.8273046532045655,0.8273046532045655,0.8273046532045655
5,0.8305531167690956,0.8305531167690956,0.8305531167690956,0.8305531167690956,0.8305531167690956
6,0.8303336259877085,0.8303336259877085,0.8303336259877085,0.8303336259877085,0.8303336259877085
7,0.8214223002633888,0.8214223002633888,0.8214223002633888,0.8214223002633888,0.8214223002633888
8,0.8423178226514485,0.8423178226514485,0.8423178226514485,0.8423178226514485,0.8423178226514485
9,0.8391132572431956,0.8391132572431956,0.8391132572431956,0.8391132572431956,0.8391132572431956
