,Reps1,Reps2,Reps3,Reps4,Reps5
0,0.8035996488147499,0.8035996488147499,0.8035996488147499,0.8035996488147499,0.8035996488147499
1,0.8124231782265146,0.8124231782265146,0.8124231782265146,0.8124231782265146,0.8124231782265146
2,0.7975417032484635,0.7975417032484635,0.7975417032484635,0.7975417032484635,0.7975417032484635
3,0.7974978050921863,0.7974978050921863,0.7974978050921863,0.7974978050921863,0.7974978050921863
4,0.8067603160667252,0.8067603160667252,0.8067603160667252,0.8067603160667252,0.8067603160667252
5,0.797585601404741,0.797585601404741,0.797585601404741,0.797585601404741,0.797585601404741
6,0.7947322212467076,0.7947322212467076,0.7947322212467076,0.7947322212467076,0.7947322212467076
7,0.8096575943810359,0.8096575943810359,0.8096575943810359,0.8096575943810359,0.8096575943810359
8,0.8125109745390693,0.8125109745390693,0.8125109745390693,0.8125109745390693,0.8125109745390693
9,0.8037752414398595,0.8037752414398595,0.8037752414398595,0.8037752414398595,0.8037752414398595
