,Reps1,Reps2,Reps3,Reps4,Reps5
0,0.888169446883231,0.8763169446883231,0.8939630207173089,0.8720204945422143,0.8684562263310315
1,0.8915715539947322,0.8850965759438104,0.8261305413232346,0.9039875250612609,0.861439073290265
2,0.8819139596136962,0.8857550482879719,0.8885052350189352,0.8584317219870795,0.8949654711517042
3,0.8316505706760317,0.8477831431079895,0.9340610380931166,0.8793717977277791,0.8691245266206283
4,0.84383230904302,0.9164837576821774,0.8469592336823346,0.8350412118511917,0.8990866562708845
5,0.8773046532045654,0.8166154521510096,0.9351748719091111,0.8555357540654934,0.8863889507685453
6,0.8621597892888498,0.8742317822651449,0.8548674537758967,0.9016484740476721,0.8814880819781689
7,0.8529411764705884,0.8517339771729587,0.8314769436400088,0.9104477611940298,0.8838271329917576
8,0.867756804214223,0.8882791922739245,0.8486299844063265,0.8997549565604812,0.8840498997549566
9,0.8690737489025461,0.9162642669007902,0.8915125863221207,0.8657830251726443,0.8668968589886389
