,Reps1,Reps2,Reps3,Reps4,Reps5,Reps6,Reps7,Reps8,Reps9,Reps10
0,0.6993761140819965,0.6993761140819965,0.6993761140819965,0.6993761140819965,0.6993761140819965,0.6993761140819965,0.6993761140819965,0.6993761140819965,0.6993761140819965,0.6993761140819965
1,0.7200534759358289,0.7200534759358289,0.7200534759358289,0.7200534759358289,0.7200534759358289,0.7200534759358289,0.7200534759358289,0.7200534759358289,0.7200534759358289,0.7200534759358289
2,0.7292335115864528,0.7292335115864528,0.7292335115864528,0.7292335115864528,0.7292335115864528,0.7292335115864528,0.7292335115864528,0.7292335115864528,0.7292335115864528,0.7292335115864528
3,0.6881461675579323,0.6881461675579323,0.6881461675579323,0.6881461675579323,0.6881461675579323,0.6881461675579323,0.6881461675579323,0.6881461675579323,0.6881461675579323,0.6881461675579323
4,0.7204991087344028,0.7204991087344028,0.7204991087344028,0.7204991087344028,0.7204991087344028,0.7204991087344028,0.7204991087344028,0.7204991087344028,0.7204991087344028,0.7204991087344028
5,0.7025846702317292,0.7025846702317292,0.7025846702317292,0.7025846702317292,0.7025846702317292,0.7025846702317292,0.7025846702317292,0.7025846702317292,0.7025846702317292,0.7025846702317292
6,0.7056149732620322,0.7056149732620322,0.7056149732620322,0.7056149732620322,0.7056149732620322,0.7056149732620322,0.7056149732620322,0.7056149732620322,0.7056149732620322,0.7056149732620322
7,0.7172905525846703,0.7172905525846703,0.7172905525846703,0.7172905525846703,0.7172905525846703,0.7172905525846703,0.7172905525846703,0.7172905525846703,0.7172905525846703,0.7172905525846703
8,0.699554367201426,0.699554367201426,0.699554367201426,0.699554367201426,0.699554367201426,0.699554367201426,0.699554367201426,0.699554367201426,0.699554367201426,0.699554367201426
9,0.7047237076648842,0.7047237076648842,0.7047237076648842,0.7047237076648842,0.7047237076648842,0.7047237076648842,0.7047237076648842,0.7047237076648842,0.7047237076648842,0.7047237076648842
