,Reps1,Reps2,Reps3,Reps4,Reps5,Reps6,Reps7,Reps8,Reps9,Reps10
0,0.7739750445632799,0.7739750445632799,0.7739750445632799,0.7739750445632799,0.7739750445632799,0.7739750445632799,0.7739750445632799,0.7739750445632799,0.7739750445632799,0.7739750445632799
1,0.7799465240641712,0.7799465240641712,0.7799465240641712,0.7799465240641712,0.7799465240641712,0.7799465240641712,0.7799465240641712,0.7799465240641712,0.7799465240641712,0.7799465240641712
2,0.7944741532976827,0.7944741532976827,0.7944741532976827,0.7944741532976827,0.7944741532976827,0.7944741532976827,0.7944741532976827,0.7944741532976827,0.7944741532976827,0.7944741532976827
3,0.7862745098039217,0.7862745098039217,0.7862745098039217,0.7862745098039217,0.7862745098039217,0.7862745098039217,0.7862745098039217,0.7862745098039217,0.7862745098039217,0.7862745098039217
4,0.7859180035650624,0.7859180035650624,0.7859180035650624,0.7859180035650624,0.7859180035650624,0.7859180035650624,0.7859180035650624,0.7859180035650624,0.7859180035650624,0.7859180035650624
5,0.7769162210338681,0.7769162210338681,0.7769162210338681,0.7769162210338681,0.7769162210338681,0.7769162210338681,0.7769162210338681,0.7769162210338681,0.7769162210338681,0.7769162210338681
6,0.7788770053475936,0.7788770053475936,0.7788770053475936,0.7788770053475936,0.7788770053475936,0.7788770053475936,0.7788770053475936,0.7788770053475936,0.7788770053475936,0.7788770053475936
7,0.7856506238859181,0.7856506238859181,0.7856506238859181,0.7856506238859181,0.7856506238859181,0.7856506238859181,0.7856506238859181,0.7856506238859181,0.7856506238859181,0.7856506238859181
8,0.7942959001782531,0.7942959001782531,0.7942959001782531,0.7942959001782531,0.7942959001782531,0.7942959001782531,0.7942959001782531,0.7942959001782531,0.7942959001782531,0.7942959001782531
9,0.7911764705882354,0.7911764705882354,0.7911764705882354,0.7911764705882354,0.7911764705882354,0.7911764705882354,0.7911764705882354,0.7911764705882354,0.7911764705882354,0.7911764705882354
