,Reps1,Reps2,Reps3,Reps4,Reps5,Reps6,Reps7,Reps8,Reps9,Reps10
0,0.8573083778966131,0.8573083778966131,0.8573083778966131,0.8573083778966131,0.8573083778966131,0.8573083778966131,0.8573083778966131,0.8573083778966131,0.8573083778966131,0.8573083778966131
1,0.848306595365419,0.848306595365419,0.848306595365419,0.848306595365419,0.848306595365419,0.848306595365419,0.848306595365419,0.848306595365419,0.848306595365419,0.848306595365419
2,0.8689839572192513,0.8689839572192513,0.8689839572192513,0.8689839572192513,0.8689839572192513,0.8689839572192513,0.8689839572192513,0.8689839572192513,0.8689839572192513,0.8689839572192513
3,0.8476827094474153,0.8476827094474153,0.8476827094474153,0.8476827094474153,0.8476827094474153,0.8476827094474153,0.8476827094474153,0.8476827094474153,0.8476827094474153,0.8476827094474153
4,0.8303921568627451,0.8303921568627451,0.8303921568627451,0.8303921568627451,0.8303921568627451,0.8303921568627451,0.8303921568627451,0.8303921568627451,0.8303921568627451,0.8303921568627451
5,0.8360962566844921,0.8360962566844921,0.8360962566844921,0.8360962566844921,0.8360962566844921,0.8360962566844921,0.8360962566844921,0.8360962566844921,0.8360962566844921,0.8360962566844921
6,0.8566844919786096,0.8566844919786096,0.8566844919786096,0.8566844919786096,0.8566844919786096,0.8566844919786096,0.8566844919786096,0.8566844919786096,0.8566844919786096,0.8566844919786096
7,0.8573083778966131,0.8573083778966131,0.8573083778966131,0.8573083778966131,0.8573083778966131,0.8573083778966131,0.8573083778966131,0.8573083778966131,0.8573083778966131,0.8573083778966131
8,0.8359180035650624,0.8359180035650624,0.8359180035650624,0.8359180035650624,0.8359180035650624,0.8359180035650624,0.8359180035650624,0.8359180035650624,0.8359180035650624,0.8359180035650624
9,0.8331550802139036,0.8331550802139036,0.8331550802139036,0.8331550802139036,0.8331550802139036,0.8331550802139036,0.8331550802139036,0.8331550802139036,0.8331550802139036,0.8331550802139036
